Step,v_fracdone,Temp,Press,Density,PotEng,KinEng,TotEng
19060,0.953,1.0140936,0.035158724,0.033333333,-0.87216105,1.5196193,0.6474582
19080,0.954,1.0105293,0.028500577,0.033333333,-0.86745634,1.5142781,0.64682175
19100,0.955,0.99622563,0.033887178,0.033333333,-0.86875361,1.4928441,0.62409049
19120,0.956,0.97651601,0.030315653,0.033333333,-0.85234443,1.4633092,0.61096481
19140,0.957,0.97879899,0.030616806,0.033333333,-0.84536343,1.4667303,0.62136686
19160,0.958,1.0049043,0.029908688,0.033333333,-0.87246498,1.5058492,0.63338418
19180,0.959,0.9863135,0.030390701,0.033333333,-0.85452794,1.4779908,0.62346284
19200,0.96,0.97079165,0.030245006,0.033333333,-0.84811686,1.4547313,0.60661442
19220,0.961,0.98773906,0.029052556,0.033333333,-0.86732342,1.480127,0.61280356
19240,0.962,0.98533204,0.032883518,0.033333333,-0.84406812,1.4765201,0.63245193
19260,0.963,1.0128557,0.032505367,0.033333333,-0.88354121,1.5177642,0.63422303
19280,0.964,0.99970489,0.028192748,0.033333333,-0.8801933,1.4980578,0.61786448
19300,0.965,0.98988017,0.031296797,0.033333333,-0.87099329,1.4833354,0.61234215
19320,0.966,0.99582403,0.024807021,0.033333333,-0.86148876,1.4922423,0.63075355
19340,0.967,1.0223804,0.029964787,0.033333333,-0.88969904,1.532037,0.642338
19360,0.968,1.0082586,0.025198681,0.033333333,-0.88077932,1.5108755,0.63009622
19380,0.969,0.98895591,0.030599804,0.033333333,-0.86637758,1.4819504,0.61557286
19400,0.97,1.0047457,0.03099134,0.033333333,-0.88166286,1.5056114,0.62394853
19420,0.971,1.0251071,0.032087532,0.033333333,-0.89576994,1.536123,0.64035302
19440,0.972,1.0191684,0.03061854,0.033333333,-0.89142497,1.5272239,0.63579894
19460,0.973,1.0109306,0.031586867,0.033333333,-0.89974829,1.5148795,0.61513119
19480,0.974,1.0006947,0.027347225,0.033333333,-0.89133072,1.4995411,0.60821036
19500,0.975,0.99075137,0.0268777,0.033333333,-0.86446033,1.4846409,0.62018061
19520,0.976,0.99725277,0.024724846,0.033333333,-0.8693328,1.4943833,0.62505047
19540,0.977,0.98652345,0.029034882,0.033333333,-0.86675318,1.4783054,0.61155221
19560,0.978,0.96737476,0.02802338,0.033333333,-0.85008114,1.4496111,0.59952994
19580,0.979,0.96403027,0.030549143,0.033333333,-0.83325671,1.4445994,0.61134265
19600,0.98,0.97525425,0.033142064,0.033333333,-0.82943483,1.4614185,0.63198366
19620,0.981,0.99531922,0.027028575,0.033333333,-0.85225171,1.4914859,0.63923415
19640,0.982,1.0167336,0.032218787,0.033333333,-0.88216352,1.5235753,0.64141174
19660,0.983,1.0293424,0.026070576,0.033333333,-0.87994793,1.5424696,0.66252163
19680,0.984,1.0495283,0.027021248,0.033333333,-0.87313108,1.5727182,0.69958708
19700,0.985,1.0776545,0.033128804,0.033333333,-0.88988399,1.6148653,0.72498134
19720,0.986,1.0697793,0.039323344,0.033333333,-0.87609058,1.6030643,0.72697369
19740,0.987,1.052273,0.027574727,0.033333333,-0.85801438,1.576831,0.71881666
19760,0.988,1.0564051,0.031223828,0.033333333,-0.86128201,1.5830231,0.72174107
19780,0.989,1.0636439,0.030813444,0.033333333,-0.87034027,1.5938704,0.72353009
19800,0.99,1.0524268,0.031203803,0.033333333,-0.87110938,1.5770616,0.70595218
19820,0.991,1.0315435,0.036611534,0.033333333,-0.8683436,1.5457679,0.67742427
19840,0.992,1.0287213,0.023755615,0.033333333,-0.87751139,1.5415389,0.66402752
19860,0.993,1.0310883,0.037596226,0.033333333,-0.88181863,1.5450858,0.66326719
19880,0.994,1.0186054,0.026555698,0.033333333,-0.86603152,1.5263802,0.6603487
19900,0.995,1.0031844,0.022596675,0.033333333,-0.86163945,1.5032718,0.64163236
19920,0.996,1.0055926,0.031461427,0.033333333,-0.88142529,1.5068806,0.62545527
19940,0.997,0.99559359,0.034752695,0.033333333,-0.86751843,1.491897,0.62437856
19960,0.998,0.9957455,0.029540178,0.033333333,-0.86282196,1.4921246,0.62930267
19980,0.999,0.9763295,0.024982548,0.033333333,-0.84119934,1.4630298,0.62183042
20000,1.0,0.96793479,0.030637248,0.033333333,-0.84499928,1.4504503,0.605451
